time,an_x,an_y,an_z,wn_x,wn_y,wn_z,posi_x,posi_y,posi_z,angle_x,angle_y,angle_z
0.004000,-0.008504,0.002603,0.022347,0.009861,0.080616,0.031850,-0.000000,0.000000,0.000000,0.000039,0.000322,0.000127
0.009000,-0.001277,0.007963,-0.014184,0.035092,0.046853,-0.028941,-0.000000,0.000000,0.000000,0.000215,0.000557,-0.000017
0.013000,-0.001245,0.007939,-0.014184,0.034950,0.046699,-0.028941,-0.000000,0.000000,0.000000,0.000355,0.000744,-0.000133
0.017000,-0.001214,0.007915,-0.014184,0.034839,0.046549,-0.028941,-0.000001,0.000001,0.000000,0.000494,0.000930,-0.000249
0.022000,-0.001174,0.007885,-0.014184,0.034729,0.046368,-0.028941,-0.000001,0.000001,-0.000001,0.000668,0.001162,-0.000394
0.026000,0.004231,0.012082,0.000787,-0.006483,0.021028,-0.028940,-0.000001,0.000002,-0.000001,0.000642,0.001246,-0.000509
0.030000,0.004245,0.012086,0.000787,-0.006462,0.020960,-0.028940,-0.000001,0.000003,-0.000002,0.000616,0.001330,-0.000625
0.034000,0.004259,0.012091,0.000787,-0.006441,0.020893,-0.028940,-0.000001,0.000004,-0.000002,0.000590,0.001413,-0.000741
0.038000,0.004274,0.012095,0.000787,-0.006420,0.020826,-0.028940,-0.000001,0.000005,-0.000003,0.000564,0.001496,-0.000857
0.042000,0.004288,0.012099,0.000787,-0.006399,0.020759,-0.028939,-0.000001,0.000007,-0.000004,0.000539,0.001579,-0.000972
0.046000,0.024556,-0.032709,0.006776,-0.155502,-0.134947,0.031850,-0.000001,0.000008,-0.000004,-0.000083,0.001040,-0.000845
0.050000,0.024464,-0.032603,0.006776,-0.155005,-0.134516,0.031850,-0.000000,0.000009,-0.000005,-0.000703,0.000502,-0.000718
0.054000,0.024372,-0.032497,0.006777,-0.154510,-0.134086,0.031850,0.000001,0.000009,-0.000005,-0.001321,-0.000035,-0.000590
0.058000,0.024281,-0.032391,0.006777,-0.154016,-0.133657,0.031850,0.000002,0.000009,-0.000005,-0.001937,-0.000569,-0.000463
0.062000,-0.002034,-0.000648,-0.004004,-0.005351,0.050390,0.031848,0.000004,0.000009,-0.000005,-0.001959,-0.000368,-0.000335
0.066000,-0.002000,-0.000644,-0.004004,-0.005334,0.050229,0.031848,0.000006,0.000008,-0.000006,-0.001980,-0.000167,-0.000208
0.070000,-0.001966,-0.000641,-0.004004,-0.005317,0.050068,0.031848,0.000007,0.000008,-0.000006,-0.002001,0.000033,-0.000081
0.074000,-0.001932,-0.000637,-0.004004,-0.005300,0.049908,0.031848,0.000009,0.000007,-0.000006,-0.002022,0.000233,0.000047
0.078000,0.001684,-0.007242,-0.015981,0.024483,0.032946,0.031848,0.000010,0.000006,-0.000007,-0.001925,0.000365,0.000174
0.082000,0.001707,-0.007259,-0.015981,0.024405,0.032840,0.031848,0.000012,0.000006,-0.000008,-0.001827,0.000496,0.000302
0.087000,0.001735,-0.007279,-0.015981,0.024279,0.032702,0.031848,0.000014,0.000005,-0.000009,-0.001705,0.000660,0.000461
0.091000,0.001757,-0.007296,-0.015981,0.024229,0.032604,0.031848,0.000016,0.000004,-0.000010,-0.001609,0.000790,0.000588
0.095000,0.001779,-0.007312,-0.015981,0.024151,0.032500,0.031848,0.000017,0.000003,-0.000012,-0.001512,0.000920,0.000716
0.099000,0.007688,-0.017435,-0.001008,-0.084033,-0.116767,0.031852,0.000019,0.000001,-0.000014,-0.001848,0.000453,0.000843
0.104000,0.007589,-0.017363,-0.001008,-0.083763,-0.116329,0.031853,0.000022,-0.000001,-0.000016,-0.002267,-0.000129,0.001002
0.108000,0.007509,-0.017306,-0.001008,-0.083430,-0.115929,0.031853,0.000024,-0.000003,-0.000018,-0.002601,-0.000592,0.001130
0.112000,0.007430,-0.017249,-0.001008,-0.083164,-0.115558,0.031854,0.000026,-0.000005,-0.000020,-0.002933,-0.001055,0.001257
0.116000,0.025939,0.028773,0.002583,0.132501,-0.080687,-0.028943,0.000028,-0.000007,-0.000022,-0.002403,-0.001377,0.001141
0.121000,0.025870,0.028660,0.002584,0.132080,-0.080462,-0.028943,0.000032,-0.000009,-0.000024,-0.001743,-0.001780,0.000997
0.125000,0.025815,0.028570,0.002584,0.131550,-0.080108,-0.028943,0.000035,-0.000010,-0.000026,-0.001217,-0.002100,0.000881
0.129000,0.025760,0.028480,0.002584,0.131130,-0.079852,-0.028942,0.000039,-0.000011,-0.000027,-0.000692,-0.002420,0.000765
0.133000,0.026263,0.002124,-0.020172,0.007666,-0.143284,-0.028941,0.000043,-0.000011,-0.000029,-0.000662,-0.002993,0.000649
0.137000,0.026165,0.002119,-0.020171,0.007642,-0.142826,-0.028942,0.000048,-0.000011,-0.000031,-0.000631,-0.003564,0.000534
0.142000,0.026043,0.002112,-0.020171,0.007619,-0.142354,-0.028942,0.000054,-0.000012,-0.000034,-0.000593,-0.004276,0.000389
0.146000,0.025946,0.002107,-0.020171,0.007587,-0.141801,-0.028942,0.000060,-0.000012,-0.000037,-0.000563,-0.004843,0.000273
0.150000,0.025850,0.002102,-0.020170,0.007563,-0.141348,-0.028942,0.000065,-0.000012,-0.000040,-0.000532,-0.005408,0.000157
0.154000,-0.004693,0.013398,0.004380,0.121245,0.002038,-0.028936,0.000072,-0.000012,-0.000044,-0.000047,-0.005400,0.000042
0.158000,-0.004692,0.013315,0.004380,0.120857,0.002032,-0.028936,0.000078,-0.000012,-0.000047,0.000436,-0.005392,-0.000074
0.162000,-0.004690,0.013232,0.004380,0.120471,0.002026,-0.028936,0.000084,-0.000012,-0.000050,0.000918,-0.005384,-0.000190
0.166000,-0.004689,0.013150,0.004380,0.120085,0.002019,-0.028937,0.000090,-0.000011,-0.000053,0.001398,-0.005376,-0.000306
0.170000,-0.021361,-0.009616,0.011565,0.013462,0.140840,0.031856,0.000095,-0.000011,-0.000056,0.001452,-0.004812,-0.000178
0.174000,-0.021265,-0.009626,0.011565,0.013419,0.140390,0.031855,0.000101,-0.000010,-0.000059,0.001506,-0.004251,-0.000051
0.178000,-0.021169,-0.009635,0.011565,0.013375,0.139941,0.031855,0.000106,-0.000010,-0.000062,0.001559,-0.003691,0.000077
0.183000,-0.021050,-0.009646,0.011566,0.013286,0.139461,0.031854,0.000111,-0.000010,-0.000065,0.001626,-0.002994,0.000236
0.187000,-0.020954,-0.009655,0.011566,0.013279,0.138937,0.031853,0.000116,-0.000010,-0.000067,0.001679,-0.002438,0.000363
0.191000,-0.013140,-0.010261,0.004379,0.010411,0.041614,-0.028940,0.000120,-0.000010,-0.000069,0.001721,-0.002272,0.000248
0.195000,-0.013112,-0.010268,0.004379,0.010377,0.041481,-0.028940,0.000123,-0.000011,-0.000071,0.001762,-0.002106,0.000132
0.199000,-0.013083,-0.010275,0.004379,0.010344,0.041348,-0.028940,0.000127,-0.000011,-0.000073,0.001803,-0.001940,0.000016
0.203000,-0.013055,-0.010282,0.004379,0.010311,0.041216,-0.028940,0.000130,-0.000012,-0.000075,0.001845,-0.001775,-0.000100
0.207000,-0.002880,-0.028157,0.016356,-0.134053,-0.006468,-0.089733,0.000133,-0.000013,-0.000076,0.001309,-0.001801,-0.000459
0.211000,-0.002884,-0.028065,0.016357,-0.133625,-0.006447,-0.089733,0.000137,-0.000015,-0.000078,0.000774,-0.001827,-0.000818
0.215000,-0.002889,-0.027974,0.016357,-0.133198,-0.006427,-0.089733,0.000140,-0.000017,-0.000079,0.000241,-0.001853,-0.001177
0.219000,-0.002893,-0.027882,0.016357,-0.132772,-0.006406,-0.089733,0.000143,-0.000019,-0.000080,-0.000290,-0.001878,-0.001535
0.223000,-0.002898,-0.027792,0.016357,-0.132348,-0.006385,-0.089733,0.000146,-0.000022,-0.000080,-0.000819,-0.001904,-0.001894
0.227000,0.009593,0.000952,0.008573,0.002138,-0.125656,0.031851,0.000149,-0.000025,-0.000081,-0.000811,-0.002407,-0.001767
0.231000,0.009507,0.000950,0.008574,0.002131,-0.125254,0.031851,0.000152,-0.000028,-0.000081,-0.000802,-0.002908,-0.001640
0.235000,0.009422,0.000949,0.008574,0.002124,-0.124854,0.031851,0.000156,-0.000031,-0.000081,-0.000794,-0.003407,-0.001512
0.239000,0.009337,0.000948,0.008574,0.002117,-0.124454,0.031851,0.000159,-0.000034,-0.000081,-0.000785,-0.003905,-0.001385
0.243000,-0.010365,-0.005023,0.012764,-0.025827,0.089363,0.031849,0.000163,-0.000037,-0.000081,-0.000889,-0.003547,-0.001257
0.247000,-0.010304,-0.005005,0.012765,-0.025745,0.089077,0.031849,0.000166,-0.000040,-0.000081,-0.000992,-0.003191,-0.001130
0.251000,-0.010243,-0.004988,0.012765,-0.025662,0.088793,0.031849,0.000169,-0.000043,-0.000080,-0.001094,-0.002836,-0.001003
0.255000,-0.010182,-0.004970,0.012765,-0.025580,0.088509,0.031849,0.000172,-0.000047,-0.000080,-0.001196,-0.002482,-0.000875
0.259000,-0.008373,-0.006147,0.015160,-0.031083,0.019239,0.092641,0.000175,-0.000050,-0.000079,-0.001321,-0.002405,-0.000505
0.263000,-0.008359,-0.006125,0.015160,-0.030984,0.019178,0.092641,0.000178,-0.000054,-0.000077,-0.001445,-0.002328,-0.000134
0.267000,-0.008346,-0.006104,0.015160,-0.030885,0.019117,0.092641,0.000181,-0.000057,-0.000076,-0.001568,-0.002252,0.000236
0.271000,-0.008333,-0.006083,0.015160,-0.030786,0.019056,0.092641,0.000183,-0.000061,-0.000074,-0.001691,-0.002176,0.000607
0.275000,-0.008320,-0.006062,0.015160,-0.030688,0.018995,0.092641,0.000185,-0.000065,-0.000072,-0.001814,-0.002100,0.000978
0.279000,0.006576,0.017198,-0.012388,0.139180,-0.111591,-0.028937,0.000188,-0.000068,-0.000070,-0.001257,-0.002546,0.000862
0.283000,0.006500,0.017103,-0.012388,0.138735,-0.111234,-0.028938,0.000190,-0.000072,-0.000069,-0.000703,-0.002991,0.000746
0.287000,0.006424,0.017008,-0.012388,0.138291,-0.110878,-0.028938,0.000193,-0.000075,-0.000067,-0.000149,-0.003434,0.000630
0.291000,0.006348,0.016914,-0.012387,0.137849,-0.110524,-0.028938,0.000195,-0.000078,-0.000066,0.000402,-0.003876,0.000515
0.295000,-0.005624,-0.008252,-0.014783,0.019740,0.006456,0.031853,0.000198,-0.000080,-0.000065,0.000481,-0.003851,0.000642
0.300000,-0.005619,-0.008269,-0.014783,0.019630,0.006452,0.031853,0.000201,-0.000084,-0.000063,0.000579,-0.003818,0.000801
0.304000,-0.005614,-0.008282,-0.014783,0.019598,0.006410,0.031853,0.000204,-0.000087,-0.000063,0.000658,-0.003793,0.000929
0.308000,-0.005610,-0.008296,-0.014783,0.019535,0.006390,0.031853,0.000206,-0.000090,-0.000062,0.000736,-0.003767,0.001056
0.313000,-0.005604,-0.008312,-0.014783,0.019426,0.006385,0.031853,0.000209,-0.000095,-0.000062,0.000833,-0.003735,0.001215
0.318000,-0.018074,0.000618,0.001984,0.061372,0.125611,-0.028938,0.000211,-0.000099,-0.000062,0.001140,-0.003107,0.001071
0.322000,-0.017988,0.000576,0.001984,0.061174,0.125142,-0.028938,0.000213,-0.000102,-0.000062,0.001384,-0.002607,0.000955
0.326000,-0.017903,0.000534,0.001984,0.060978,0.124742,-0.028938,0.000215,-0.000106,-0.000062,0.001628,-0.002108,0.000839
0.330000,-0.017818,0.000493,0.001985,0.060783,0.124343,-0.028939,0.000216,-0.000109,-0.000062,0.001871,-0.001610,0.000723
0.334000,-0.001699,0.026800,0.004381,0.062440,-0.072775,0.031845,0.000217,-0.000112,-0.000062,0.002121,-0.001901,0.000851
0.338000,-0.001749,0.026757,0.004381,0.062241,-0.072542,0.031844,0.000218,-0.000115,-0.000062,0.002370,-0.002192,0.000978
0.342000,-0.001798,0.026715,0.004381,0.062042,-0.072310,0.031843,0.000219,-0.000117,-0.000061,0.002618,-0.002481,0.001106
0.346000,-0.001848,0.026672,0.004381,0.061844,-0.072079,0.031843,0.000219,-0.000119,-0.000061,0.002866,-0.002769,0.001233
0.350000,-0.018528,-0.003856,0.001984,-0.020385,0.127666,0.031852,0.000220,-0.000121,-0.000061,0.002784,-0.002258,0.001360
0.354000,-0.018440,-0.003842,0.001984,-0.020320,0.127258,0.031852,0.000221,-0.000123,-0.000060,0.002703,-0.001749,0.001488
0.358000,-0.018353,-0.003828,0.001984,-0.020255,0.126851,0.031852,0.000221,-0.000125,-0.000060,0.002622,-0.001242,0.001615
0.362000,-0.018267,-0.003815,0.001985,-0.020190,0.126446,0.031851,0.000221,-0.000127,-0.000059,0.002541,-0.000736,0.001743
0.366000,-0.018180,-0.003801,0.001985,-0.020126,0.126041,0.031851,0.000220,-0.000129,-0.000059,0.002461,-0.000232,0.001870
0.370000,-0.012764,0.009304,0.002584,0.102073,0.039870,-0.028943,0.000219,-0.000131,-0.000058,0.002869,-0.000073,0.001754
0.374000,-0.012737,0.009235,0.002584,0.101747,0.039743,-0.028943,0.000219,-0.000132,-0.000058,0.003276,0.000086,0.001638
0.378000,-0.012709,0.009165,0.002584,0.101421,0.039616,-0.028943,0.000217,-0.000134,-0.000057,0.003682,0.000245,0.001523
0.382000,-0.012682,0.009096,0.002584,0.101097,0.039490,-0.028943,0.000216,-0.000136,-0.000056,0.004086,0.000403,0.001407
0.386000,0.021371,-0.010074,0.001385,0.011269,-0.120084,0.031848,0.000215,-0.000137,-0.000056,0.004131,-0.000078,0.001534
0.390000,0.021289,-0.010082,0.001386,0.011233,-0.119700,0.031849,0.000214,-0.000139,-0.000055,0.004176,-0.000556,0.001662
0.394000,0.021208,-0.010090,0.001386,0.011196,-0.119318,0.031849,0.000213,-0.000141,-0.000054,0.004221,-0.001034,0.001789
0.398000,0.021126,-0.010097,0.001386,0.011160,-0.118937,0.031850,0.000213,-0.000142,-0.000053,0.004265,-0.001509,0.001916
0.402000,0.021045,-0.010105,0.001386,0.011124,-0.118556,0.031850,0.000213,-0.000145,-0.000052,0.004310,-0.001984,0.002044
0.406000,0.007233,0.007878,0.016358,-0.026248,-0.053786,0.031846,0.000214,-0.000147,-0.000051,0.004205,-0.002199,0.002171
0.410000,0.007196,0.007895,0.016358,-0.026164,-0.053614,0.031846,0.000214,-0.000149,-0.000050,0.004100,-0.002413,0.002299
0.414000,0.007159,0.007913,0.016358,-0.026080,-0.053443,0.031845,0.000215,-0.000151,-0.000049,0.003996,-0.002627,0.002426
0.418000,0.007123,0.007931,0.016358,-0.025996,-0.053272,0.031845,0.000215,-0.000153,-0.000047,0.003892,-0.002840,0.002553
0.422000,0.010666,0.026411,0.039717,0.120969,-0.069729,0.031848,0.000216,-0.000154,-0.000045,0.004376,-0.003119,0.002681
0.426000,0.010618,0.026329,0.039717,0.120583,-0.069507,0.031848,0.000217,-0.000155,-0.000042,0.004858,-0.003397,0.002808
0.430000,0.010570,0.026246,0.039717,0.120197,-0.069284,0.031848,0.000218,-0.000156,-0.000039,0.005339,-0.003674,0.002936
0.434000,0.010523,0.026164,0.039718,0.119813,-0.069063,0.031848,0.000220,-0.000156,-0.000034,0.005818,-0.003950,0.003063
0.439000,0.010464,0.026061,0.039718,0.119433,-0.068826,0.031847,0.000222,-0.000156,-0.000028,0.006415,-0.004295,0.003222
0.443000,0.019418,-0.019426,0.000787,-0.032560,-0.050148,0.031859,0.000224,-0.000155,-0.000023,0.006285,-0.004495,0.003350
0.447000,0.019384,-0.019403,0.000787,-0.032456,-0.049988,0.031859,0.000226,-0.000155,-0.000018,0.006155,-0.004695,0.003477
0.451000,0.019350,-0.019381,0.000787,-0.032353,-0.049829,0.031859,0.000228,-0.000156,-0.000013,0.006026,-0.004894,0.003605
0.455000,0.019316,-0.019359,0.000787,-0.032250,-0.049670,0.031859,0.000231,-0.000156,-0.000008,0.005897,-0.005093,0.003732
0.459000,0.015658,0.001043,-0.009392,-0.058207,-0.093399,-0.028950,0.000234,-0.000157,-0.000002,0.005664,-0.005467,0.003616
0.463000,0.015594,0.001083,-0.009392,-0.058021,-0.093101,-0.028950,0.000237,-0.000158,0.000003,0.005432,-0.005839,0.003500
0.467000,0.015531,0.001122,-0.009392,-0.057835,-0.092803,-0.028950,0.000241,-0.000159,0.000008,0.005201,-0.006210,0.003385
0.471000,0.015467,0.001162,-0.009392,-0.057650,-0.092506,-0.028951,0.000244,-0.000159,0.000012,0.004970,-0.006580,0.003269
0.475000,-0.000077,0.007127,0.003782,0.031071,0.041203,0.031853,0.000248,-0.000160,0.000017,0.005094,-0.006415,0.003396
0.479000,-0.000049,0.007106,0.003782,0.030972,0.041071,0.031853,0.000252,-0.000160,0.000022,0.005218,-0.006251,0.003524
0.483000,-0.000020,0.007085,0.003782,0.030873,0.040940,0.031853,0.000256,-0.000161,0.000027,0.005342,-0.006087,0.003651
0.487000,0.000007,0.007064,0.003782,0.030774,0.040809,0.031853,0.000260,-0.000161,0.000031,0.005465,-0.005924,0.003778
0.491000,0.000035,0.007042,0.003782,0.030676,0.040678,0.031853,0.000264,-0.000161,0.000036,0.005587,-0.005762,0.003906
0.495000,0.003605,0.007023,-0.013585,0.030649,-0.036867,0.031847,0.000268,-0.000161,0.000041,0.005710,-0.005909,0.004033
0.499000,0.003580,0.007003,-0.013585,0.030551,-0.036749,0.031847,0.000271,-0.000161,0.000046,0.005832,-0.006056,0.004161
0.503000,0.003555,0.006982,-0.013585,0.030454,-0.036632,0.031847,0.000275,-0.000161,0.000050,0.005954,-0.006202,0.004288
0.507000,0.003530,0.006961,-0.013585,0.030356,-0.036514,0.031847,0.000280,-0.000161,0.000054,0.006075,-0.006349,0.004415
0.511000,0.016596,-0.010968,-0.001607,-0.053716,-0.158528,-0.028950,0.000284,-0.000161,0.000059,0.005861,-0.006983,0.004300
0.515000,0.016488,-0.010932,-0.001607,-0.053544,-0.158021,-0.028950,0.000288,-0.000161,0.000063,0.005646,-0.007615,0.004184
0.519000,0.016380,-0.010895,-0.001606,-0.053373,-0.157516,-0.028950,0.000293,-0.000161,0.000067,0.005433,-0.008245,0.004068
0.523000,0.016273,-0.010859,-0.001606,-0.053203,-0.157012,-0.028949,0.000298,-0.000161,0.000071,0.005220,-0.008873,0.003952
0.527000,0.016165,-0.010823,-0.001606,-0.053033,-0.156510,-0.028949,0.000303,-0.000161,0.000075,0.005008,-0.009499,0.003836
0.531000,-0.015539,0.014839,-0.006999,0.128072,0.052934,0.031857,0.000309,-0.000162,0.000078,0.005520,-0.009287,0.003964
0.535000,-0.015503,0.014752,-0.006999,0.127663,0.052765,0.031857,0.000314,-0.000162,0.000082,0.006031,-0.009076,0.004091
0.539000,-0.015467,0.014665,-0.006998,0.127255,0.052596,0.031856,0.000318,-0.000162,0.000086,0.006540,-0.008866,0.004219
0.543000,-0.015431,0.014578,-0.006998,0.126848,0.052428,0.031856,0.000323,-0.000162,0.000090,0.007047,-0.008656,0.004346
0.547000,0.023445,0.019268,0.007381,0.148717,-0.068945,-0.028927,0.000328,-0.000161,0.000093,0.007642,-0.008932,0.004230
0.551000,0.023398,0.019166,0.007381,0.148242,-0.068725,-0.028926,0.000333,-0.000160,0.000097,0.008235,-0.009207,0.004115
0.555000,0.023351,0.019065,0.007382,0.147768,-0.068505,-0.028926,0.000338,-0.000159,0.000101,0.008826,-0.009481,0.003999
0.559000,0.023305,0.018964,0.007382,0.147295,-0.068286,-0.028925,0.000344,-0.000158,0.000104,0.009415,-0.009754,0.003883
0.563000,-0.001896,0.009352,0.005580,0.041497,-0.071863,0.031836,0.000350,-0.000156,0.000109,0.009581,-0.010041,0.004011
0.567000,-0.001945,0.009324,0.005580,0.041365,-0.071633,0.031836,0.000355,-0.000154,0.000113,0.009747,-0.010328,0.004138
0.571000,-0.001994,0.009296,0.005580,0.041233,-0.071403,0.031835,0.000361,-0.000152,0.000117,0.009912,-0.010613,0.004265
0.575000,-0.002043,0.009267,0.005580,0.041101,-0.071175,0.031835,0.000367,-0.000150,0.000121,0.010076,-0.010898,0.004393
0.579000,-0.002092,0.009239,0.005580,0.040970,-0.070947,0.031835,0.000373,-0.000148,0.000126,0.010240,-0.011182,0.004520
0.583000,0.018839,-0.000295,-0.002801,-0.064493,-0.047483,0.031844,0.000379,-0.000145,0.000130,0.009982,-0.011372,0.004647
0.587000,0.018806,-0.000251,-0.002801,-0.064286,-0.047331,0.031844,0.000385,-0.000143,0.000134,0.009725,-0.011561,0.004775
0.591000,0.018774,-0.000207,-0.002801,-0.064080,-0.047180,0.031844,0.000391,-0.000141,0.000139,0.009469,-0.011750,0.004902
0.595000,0.018742,-0.000163,-0.002801,-0.063875,-0.047030,0.031843,0.000398,-0.000138,0.000143,0.009213,-0.011938,0.005029
0.599000,0.014528,0.006403,0.006182,0.027674,-0.027211,0.031856,0.000405,-0.000136,0.000147,0.009324,-0.012047,0.005157
0.603000,0.014510,0.006385,0.006182,0.027585,-0.027124,0.031856,0.000413,-0.000133,0.000152,0.009434,-0.012155,0.005284
0.607000,0.014491,0.006366,0.006182,0.027497,-0.027038,0.031856,0.000420,-0.000131,0.000156,0.009544,-0.012264,0.005412
0.611000,0.014473,0.006347,0.006182,0.027409,-0.026952,0.031856,0.000428,-0.000128,0.000161,0.009654,-0.012371,0.005539
0.615000,0.014454,0.006328,0.006182,0.027322,-0.026866,0.031856,0.000436,-0.000125,0.000165,0.009763,-0.012479,0.005667
0.619000,0.010259,-0.003880,0.005580,0.040310,-0.007200,-0.028922,0.000444,-0.000122,0.000170,0.009924,-0.012508,0.005551
0.623001,0.010254,-0.003908,0.005580,0.040181,-0.007177,-0.028922,0.000453,-0.000120,0.000175,0.010085,-0.012536,0.005435
0.627001,0.010249,-0.003935,0.005580,0.040052,-0.007155,-0.028921,0.000461,-0.000117,0.000180,0.010245,-0.012565,0.005320
0.631001,0.010244,-0.003963,0.005580,0.039924,-0.007132,-0.028921,0.000470,-0.000114,0.000185,0.010405,-0.012593,0.005204
0.635001,0.019749,0.005604,0.001392,0.023962,-0.112490,-0.028946,0.000479,-0.000112,0.000190,0.010501,-0.013043,0.005088
0.640001,0.019653,0.005584,0.001392,0.023888,-0.112114,-0.028946,0.000490,-0.000108,0.000197,0.010620,-0.013604,0.004943
0.644001,0.019576,0.005567,0.001392,0.023790,-0.111682,-0.028946,0.000500,-0.000105,0.000202,0.010715,-0.014051,0.004828
0.648001,0.019500,0.005551,0.001392,0.023714,-0.111325,-0.028946,0.000510,-0.000102,0.000207,0.010810,-0.014496,0.004712
0.652001,0.019424,0.005535,0.001392,0.023639,-0.110970,-0.028946,0.000520,-0.000099,0.000212,0.010905,-0.014940,0.004596
0.656001,0.004430,-0.020704,-0.013588,-0.160257,-0.040746,-0.028962,0.000531,-0.000096,0.000217,0.010264,-0.015103,0.004480
0.660001,0.004403,-0.020595,-0.013587,-0.159745,-0.040616,-0.028962,0.000541,-0.000094,0.000222,0.009625,-0.015265,0.004364
0.664001,0.004375,-0.020486,-0.013587,-0.159234,-0.040486,-0.028962,0.000552,-0.000092,0.000227,0.008988,-0.015427,0.004248
0.668001,0.004347,-0.020377,-0.013587,-0.158725,-0.040357,-0.028962,0.000562,-0.000090,0.000231,0.008353,-0.015589,0.004133
0.672001,0.009130,-0.013192,0.009772,-0.003277,-0.001901,-0.028920,0.000573,-0.000088,0.000236,0.008340,-0.015596,0.004017
0.676001,0.009129,-0.013189,0.009772,-0.003267,-0.001896,-0.028920,0.000584,-0.000087,0.000240,0.008327,-0.015604,0.003901
0.680001,0.009127,-0.013187,0.009772,-0.003257,-0.001890,-0.028920,0.000595,-0.000085,0.000245,0.008314,-0.015611,0.003786
0.684001,0.009126,-0.013185,0.009772,-0.003247,-0.001884,-0.028920,0.000606,-0.000084,0.000250,0.008301,-0.015619,0.003670
0.688001,0.009125,-0.013183,0.009772,-0.003237,-0.001878,-0.028920,0.000618,-0.000084,0.000255,0.008288,-0.015627,0.003554
0.692001,-0.000472,0.000548,0.016358,0.061052,-0.017739,-0.028929,0.000629,-0.000083,0.000260,0.008532,-0.015697,0.003438
0.697001,-0.000487,0.000495,0.016358,0.060810,-0.017666,-0.028929,0.000643,-0.000082,0.000267,0.008836,-0.015786,0.003294
0.701001,-0.000499,0.000454,0.016358,0.060614,-0.017611,-0.028929,0.000655,-0.000081,0.000273,0.009079,-0.015856,0.003178
0.705001,-0.000511,0.000412,0.016358,0.060420,-0.017555,-0.028929,0.000666,-0.000080,0.000279,0.009320,-0.015926,0.003062
0.709001,0.018582,0.002165,0.006783,0.068611,-0.106984,0.031863,0.000678,-0.000080,0.000286,0.009595,-0.016354,0.003190
0.713001,0.018508,0.002118,0.006783,0.068391,-0.106642,0.031863,0.000690,-0.000079,0.000292,0.009868,-0.016781,0.003317
0.717001,0.018436,0.002071,0.006783,0.068172,-0.106301,0.031864,0.000702,-0.000078,0.000298,0.010141,-0.017206,0.003445
0.721001,0.018363,0.002025,0.006783,0.067954,-0.105961,0.031864,0.000714,-0.000077,0.000305,0.010413,-0.017630,0.003572
0.725001,0.030229,-0.001562,0.009181,-0.009631,-0.161505,0.031845,0.000727,-0.000076,0.000312,0.010374,-0.018276,0.003700
0.729001,0.030119,-0.001555,0.009182,-0.009601,-0.160989,0.031845,0.000740,-0.000076,0.000319,0.010336,-0.018920,0.003827
0.733001,0.030009,-0.001548,0.009182,-0.009570,-0.160475,0.031845,0.000754,-0.000075,0.000326,0.010298,-0.019562,0.003954
0.737001,0.029899,-0.001542,0.009182,-0.009539,-0.159962,0.031845,0.000768,-0.000074,0.000333,0.010259,-0.020202,0.004082
0.741001,0.029790,-0.001535,0.009183,-0.009509,-0.159451,0.031845,0.000783,-0.000073,0.000340,0.010221,-0.020840,0.004209
0.745001,0.009389,0.006233,-0.003998,0.026901,-0.063986,0.031845,0.000798,-0.000072,0.000348,0.010329,-0.021095,0.004337
0.749001,0.009345,0.006214,-0.003998,0.026815,-0.063782,0.031845,0.000813,-0.000072,0.000355,0.010436,-0.021351,0.004464
0.753001,0.009301,0.006196,-0.003998,0.026730,-0.063578,0.031845,0.000829,-0.000071,0.000362,0.010543,-0.021605,0.004591
0.757001,0.009258,0.006178,-0.003998,0.026644,-0.063375,0.031845,0.000844,-0.000069,0.000369,0.010650,-0.021858,0.004719
0.761001,-0.024812,0.000186,-0.000419,-0.001446,0.096325,0.031845,0.000860,-0.000068,0.000377,0.010644,-0.021473,0.004846
0.766001,-0.024730,0.000188,-0.000419,-0.001440,0.096034,0.031845,0.000878,-0.000067,0.000386,0.010637,-0.020993,0.005005
0.770001,-0.024665,0.000189,-0.000419,-0.001436,0.095634,0.031845,0.000893,-0.000066,0.000393,0.010631,-0.020610,0.005133
0.774001,-0.024599,0.000190,-0.000418,-0.001431,0.095329,0.031845,0.000907,-0.000065,0.000400,0.010625,-0.020229,0.005260
0.778001,-0.024534,0.000190,-0.000418,-0.001426,0.095024,0.031845,0.000921,-0.000063,0.000407,0.010620,-0.019849,0.005387
0.782001,0.003630,0.009191,-0.005198,-0.020019,0.023801,0.031835,0.000934,-0.000062,0.000414,0.010540,-0.019754,0.005515
0.787001,0.003650,0.009208,-0.005198,-0.019904,0.023692,0.031836,0.000951,-0.000060,0.000423,0.010440,-0.019635,0.005674
0.791001,0.003666,0.009221,-0.005198,-0.019875,0.023630,0.031836,0.000965,-0.000059,0.000430,0.010360,-0.019541,0.005801
0.795001,0.003682,0.009235,-0.005198,-0.019811,0.023554,0.031836,0.000978,-0.000057,0.000436,0.010281,-0.019447,0.005929
0.799001,0.001317,-0.011767,-0.017179,0.064012,0.034658,0.031897,0.000992,-0.000055,0.000443,0.010537,-0.019308,0.006056
0.804001,0.001346,-0.011822,-0.017179,0.063711,0.034514,0.031897,0.001009,-0.000054,0.000451,0.010856,-0.019135,0.006216
0.808001,0.001370,-0.011865,-0.017179,0.063551,0.034409,0.031897,0.001023,-0.000052,0.000457,0.011110,-0.018998,0.006343
