time,an_x,an_y,an_z,wn_x,wn_y,wn_z,posi_x,posi_y,posi_z,angle_x,angle_y,angle_z
0.004000,0.002985,0.000326,0.006996,0.045349,-0.059331,-0.022620,0.000000,0.000000,0.000000,0.000181,-0.000237,-0.000090
0.015000,0.013767,0.006942,0.011188,-0.015443,0.001460,-0.022620,0.000001,0.000000,0.000001,0.000012,-0.000221,-0.000339
0.021000,0.013769,0.006958,0.011188,-0.015443,0.001460,-0.022620,0.000002,0.000001,0.000002,-0.000081,-0.000213,-0.000475
0.027000,0.025748,0.013562,-0.003185,-0.015443,0.001460,0.038172,0.000004,0.000002,0.000003,-0.000174,-0.000204,-0.000246
0.031000,0.025748,0.013572,-0.003185,-0.015443,0.001460,0.038172,0.000006,0.000003,0.000004,-0.000236,-0.000198,-0.000093
0.037000,0.025750,0.013588,-0.003185,-0.015443,0.001460,0.038172,0.000009,0.000005,0.000005,-0.000328,-0.000189,0.000136
0.041000,0.025751,0.013599,-0.003185,-0.015443,0.001460,0.038172,0.000012,0.000006,0.000006,-0.000390,-0.000183,0.000288
0.047000,0.001798,0.013016,0.010589,-0.015443,0.001460,0.038172,0.000017,0.000009,0.000007,-0.000483,-0.000175,0.000517
0.051000,0.001799,0.013026,0.010589,-0.015443,0.001460,0.038172,0.000020,0.000011,0.000008,-0.000544,-0.000169,0.000670
0.056000,0.001800,0.013040,0.010589,-0.015443,0.001460,0.038172,0.000024,0.000013,0.000009,-0.000622,-0.000161,0.000861
0.061000,0.001801,0.013053,0.010589,-0.015443,0.001460,0.038172,0.000028,0.000017,0.000011,-0.000699,-0.000154,0.001052
0.066000,-0.005384,0.019653,-0.010970,-0.015443,0.001460,0.038172,0.000032,0.000020,0.000013,-0.000776,-0.000147,0.001243
0.071000,-0.005383,0.019666,-0.010970,-0.015443,0.001460,0.038172,0.000036,0.000024,0.000014,-0.000853,-0.000140,0.001434
0.075000,-0.005382,0.019677,-0.010970,-0.015443,0.001460,0.038172,0.000038,0.000028,0.000015,-0.000915,-0.000134,0.001586
0.081000,-0.005381,0.019693,-0.010970,-0.015443,0.001460,0.038172,0.000043,0.000034,0.000016,-0.001008,-0.000125,0.001815
0.086000,-0.014414,0.014264,-0.000790,0.045350,-0.059329,0.038173,0.000046,0.000039,0.000017,-0.000781,-0.000422,0.002006
0.092000,-0.014475,0.014217,-0.000790,0.045350,-0.059329,0.038173,0.000049,0.000046,0.000018,-0.000509,-0.000778,0.002235
0.097000,-0.014526,0.014179,-0.000790,0.045350,-0.059329,0.038173,0.000052,0.000052,0.000018,-0.000282,-0.001074,0.002426
0.102000,0.007582,-0.003773,0.008193,-0.015440,-0.059332,-0.022620,0.000054,0.000058,0.000019,-0.000359,-0.001371,0.002313
0.106000,0.007541,-0.003763,0.008193,-0.015440,-0.059332,-0.022620,0.000056,0.000063,0.000020,-0.000421,-0.001608,0.002222
0.111000,0.007490,-0.003749,0.008193,-0.015440,-0.059332,-0.022620,0.000059,0.000070,0.000021,-0.000498,-0.001905,0.002109
0.115000,0.007449,-0.003739,0.008193,-0.015440,-0.059332,-0.022620,0.000061,0.000074,0.000022,-0.000560,-0.002142,0.002019
0.120000,-0.012911,0.019083,0.003402,-0.076233,0.001457,-0.022622,0.000064,0.000081,0.000024,-0.000941,-0.002135,0.001906
0.124000,-0.012910,0.019135,0.003402,-0.076233,0.001457,-0.022622,0.000066,0.000086,0.000025,-0.001246,-0.002129,0.001815
0.129000,-0.012909,0.019200,0.003402,-0.076233,0.001457,-0.022622,0.000068,0.000093,0.000026,-0.001627,-0.002122,0.001702
0.135000,-0.012908,0.019279,0.003402,-0.076233,0.001457,-0.022622,0.000071,0.000102,0.000029,-0.002085,-0.002113,0.001566
0.139000,-0.012906,-0.002827,-0.001389,-0.076235,0.001459,0.038169,0.000072,0.000109,0.000030,-0.002390,-0.002107,0.001719
0.144000,-0.012904,-0.002762,-0.001389,-0.076235,0.001459,0.038169,0.000073,0.000116,0.000032,-0.002771,-0.002100,0.001910
0.150000,-0.012903,-0.002684,-0.001389,-0.076235,0.001459,0.038169,0.000074,0.000126,0.000034,-0.003228,-0.002091,0.002139
0.154000,-0.012902,-0.002632,-0.001389,-0.076235,0.001459,0.038169,0.000075,0.000132,0.000035,-0.003533,-0.002085,0.002292
0.159000,0.045787,0.013554,0.018974,-0.015442,0.001458,-0.022620,0.000076,0.000140,0.000037,-0.003610,-0.002078,0.002179
0.164000,0.045788,0.013567,0.018974,-0.015442,0.001458,-0.022620,0.000078,0.000148,0.000039,-0.003688,-0.002071,0.002065
0.169000,0.045789,0.013581,0.018974,-0.015442,0.001458,-0.022620,0.000081,0.000157,0.000042,-0.003765,-0.002063,0.001952
0.174000,0.045791,0.013594,0.018974,-0.015442,0.001458,-0.022620,0.000086,0.000165,0.000045,-0.003842,-0.002056,0.001839
0.179000,0.022985,-0.026519,0.001609,-0.015440,-0.059333,-0.022616,0.000091,0.000174,0.000049,-0.003919,-0.002353,0.001726
0.184000,0.022934,-0.026506,0.001609,-0.015440,-0.059333,-0.022616,0.000097,0.000182,0.000052,-0.003996,-0.002649,0.001613
0.189000,0.022883,-0.026493,0.001609,-0.015440,-0.059333,-0.022616,0.000103,0.000190,0.000056,-0.004074,-0.002946,0.001500
0.194000,0.022832,-0.026479,0.001609,-0.015440,-0.059333,-0.022616,0.000110,0.000196,0.000060,-0.004151,-0.003243,0.001387
0.200000,-0.000585,-0.004244,-0.004982,-0.076235,-0.059330,0.038172,0.000119,0.000204,0.000064,-0.004608,-0.003599,0.001616
0.205000,-0.000635,-0.004179,-0.004982,-0.076235,-0.059330,0.038172,0.000126,0.000210,0.000067,-0.004989,-0.003895,0.001807
0.209000,-0.000676,-0.004127,-0.004982,-0.076235,-0.059330,0.038172,0.000132,0.000215,0.000070,-0.005294,-0.004133,0.001960
0.214000,0.026221,-0.004111,0.014185,-0.015439,-0.059334,-0.022615,0.000140,0.000221,0.000073,-0.005371,-0.004429,0.001846
0.218000,0.026180,-0.004100,0.014185,-0.015439,-0.059334,-0.022615,0.000146,0.000226,0.000077,-0.005433,-0.004667,0.001756
0.223000,0.026129,-0.004087,0.014185,-0.015439,-0.059334,-0.022615,0.000155,0.000232,0.000081,-0.005510,-0.004963,0.001643
0.228000,0.026078,-0.004074,0.014185,-0.015439,-0.059334,-0.022615,0.000165,0.000237,0.000085,-0.005588,-0.005260,0.001530
0.233000,0.026678,0.006120,0.012986,-0.015446,0.001463,0.038170,0.000175,0.000243,0.000090,-0.005665,-0.005253,0.001721
0.238000,0.026679,0.006133,0.012986,-0.015446,0.001463,0.038170,0.000185,0.000249,0.000095,-0.005742,-0.005245,0.001912
0.243000,0.026681,0.006147,0.012986,-0.015446,0.001463,0.038170,0.000197,0.000255,0.000101,-0.005819,-0.005238,0.002102
0.247000,0.026682,0.006157,0.012986,-0.015446,0.001463,0.038170,0.000206,0.000260,0.000105,-0.005881,-0.005232,0.002255
0.252000,0.015303,0.010311,0.022567,0.045351,0.001459,-0.022616,0.000219,0.000266,0.000111,-0.005654,-0.005225,0.002142
0.257000,0.015305,0.010272,0.022567,0.045351,0.001459,-0.022616,0.000232,0.000273,0.000118,-0.005428,-0.005218,0.002029
0.262000,0.015306,0.010233,0.022567,0.045351,0.001459,-0.022616,0.000245,0.000280,0.000125,-0.005201,-0.005210,0.001916
0.267000,0.015307,0.010194,0.022567,0.045351,0.001459,-0.022616,0.000259,0.000287,0.000133,-0.004974,-0.005203,0.001803
0.273000,-0.016430,-0.009018,0.012384,0.045351,0.001459,-0.022616,0.000275,0.000296,0.000143,-0.004702,-0.005194,0.001667
0.278000,-0.016428,-0.009057,0.012384,0.045351,0.001459,-0.022616,0.000288,0.000303,0.000152,-0.004475,-0.005187,0.001554
0.284000,-0.016427,-0.009103,0.012384,0.045351,0.001459,-0.022616,0.000303,0.000311,0.000163,-0.004203,-0.005178,0.001418
0.288000,-0.016426,-0.009135,0.012384,0.045351,0.001459,-0.022616,0.000313,0.000316,0.000170,-0.004022,-0.005172,0.001328
0.293000,0.006332,0.010641,0.007594,-0.015441,0.001458,-0.022621,0.000325,0.000322,0.000180,-0.004099,-0.005165,0.001215
0.298000,0.006333,0.010655,0.007594,-0.015441,0.001458,-0.022621,0.000338,0.000329,0.000189,-0.004176,-0.005158,0.001102
0.303000,0.006335,0.010668,0.007594,-0.015441,0.001458,-0.022621,0.000350,0.000336,0.000199,-0.004253,-0.005151,0.000989
0.308000,0.006336,0.010681,0.007594,-0.015441,0.001458,-0.022621,0.000363,0.000343,0.000209,-0.004331,-0.005143,0.000875
0.313000,0.005138,0.005905,0.023165,-0.015446,0.001463,0.038170,0.000376,0.000351,0.000220,-0.004408,-0.005136,0.001066
0.318000,0.005139,0.005918,0.023165,-0.015446,0.001463,0.038170,0.000388,0.000358,0.000231,-0.004485,-0.005129,0.001257
0.322000,0.005140,0.005928,0.023165,-0.015446,0.001463,0.038170,0.000399,0.000365,0.000240,-0.004547,-0.005123,0.001410
0.327000,0.005142,0.005942,0.023165,-0.015446,0.001463,0.038170,0.000412,0.000373,0.000252,-0.004624,-0.005116,0.001601
0.332000,-0.001443,-0.000634,0.005199,-0.015435,0.001453,-0.083412,0.000425,0.000381,0.000265,-0.004701,-0.005108,0.001184
0.336000,-0.001442,-0.000624,0.005199,-0.015435,0.001453,-0.083412,0.000436,0.000387,0.000275,-0.004763,-0.005102,0.000850
0.341000,-0.001441,-0.000610,0.005199,-0.015435,0.001453,-0.083412,0.000449,0.000395,0.000288,-0.004840,-0.005095,0.000433
0.346000,0.018923,0.008385,-0.007376,-0.015441,0.001458,-0.022621,0.000462,0.000403,0.000300,-0.004917,-0.005088,0.000320
0.351000,0.018924,0.008398,-0.007376,-0.015441,0.001458,-0.022621,0.000476,0.000411,0.000313,-0.004995,-0.005081,0.000207
0.356000,0.018926,0.008411,-0.007376,-0.015441,0.001458,-0.022621,0.000490,0.000420,0.000325,-0.005072,-0.005073,0.000094
0.361000,0.018927,0.008424,-0.007376,-0.015441,0.001458,-0.022621,0.000505,0.000428,0.000337,-0.005149,-0.005066,-0.000020
0.366000,-0.000287,-0.013122,-0.016958,-0.015435,-0.059339,-0.083407,0.000520,0.000437,0.000349,-0.005226,-0.005363,-0.000437
0.371000,-0.000338,-0.013109,-0.016958,-0.015435,-0.059339,-0.083407,0.000535,0.000445,0.000360,-0.005303,-0.005659,-0.000854
0.376000,-0.000388,-0.013096,-0.016958,-0.015435,-0.059339,-0.083407,0.000550,0.000453,0.000371,-0.005380,-0.005956,-0.001271
0.381000,-0.000439,-0.013083,-0.016958,-0.015435,-0.059339,-0.083407,0.000565,0.000461,0.000382,-0.005458,-0.006253,-0.001688
0.387000,-0.008823,0.006036,-0.004983,0.045344,0.001462,0.038177,0.000583,0.000470,0.000394,-0.005186,-0.006244,-0.001459
0.392000,-0.008821,0.005997,-0.004983,0.045344,0.001462,0.038177,0.000598,0.000478,0.000404,-0.004959,-0.006237,-0.001268
0.398000,-0.008820,0.005950,-0.004983,0.045344,0.001462,0.038177,0.000615,0.000487,0.000416,-0.004687,-0.006228,-0.001039
0.403000,-0.008819,0.005911,-0.004983,0.045344,0.001462,0.038177,0.000629,0.000495,0.000426,-0.004460,-0.006221,-0.000848
0.407000,-0.005226,-0.001305,0.005798,0.045344,0.001462,0.038177,0.000640,0.000501,0.000434,-0.004279,-0.006215,-0.000695
0.413000,-0.005224,-0.001352,0.005798,0.045344,0.001462,0.038177,0.000657,0.000511,0.000446,-0.004007,-0.006206,-0.000466
0.418000,-0.005223,-0.001391,0.005798,0.045344,0.001462,0.038177,0.000670,0.000519,0.000456,-0.003780,-0.006199,-0.000275
0.423000,-0.005222,-0.001430,0.005798,0.045344,0.001462,0.038177,0.000684,0.000527,0.000466,-0.003553,-0.006191,-0.000084
0.428000,-0.007018,0.004573,0.012983,-0.015447,0.001462,0.038170,0.000697,0.000535,0.000477,-0.003630,-0.006184,0.000107
0.432000,-0.007017,0.004583,0.012983,-0.015447,0.001462,0.038170,0.000708,0.000542,0.000486,-0.003692,-0.006178,0.000259
0.437000,-0.007016,0.004596,0.012983,-0.015447,0.001462,0.038170,0.000721,0.000550,0.000497,-0.003769,-0.006171,0.000450
0.442000,-0.007014,0.004610,0.012983,-0.015447,0.001462,0.038170,0.000734,0.000558,0.000508,-0.003847,-0.006164,0.000641
0.447000,0.015145,0.005821,0.010590,-0.015440,0.001458,-0.022621,0.000747,0.000567,0.000520,-0.003924,-0.006156,0.000528
0.452000,0.015146,0.005834,0.010590,-0.015440,0.001458,-0.022621,0.000760,0.000575,0.000532,-0.004001,-0.006149,0.000415
0.457000,0.015148,0.005847,0.010590,-0.015440,0.001458,-0.022621,0.000774,0.000584,0.000544,-0.004078,-0.006142,0.000302
0.461000,0.015749,0.016037,-0.006178,-0.015447,0.001463,0.038170,0.000785,0.000591,0.000554,-0.004140,-0.006136,0.000454
0.466000,0.015750,0.016050,-0.006178,-0.015447,0.001463,0.038170,0.000800,0.000601,0.000566,-0.004217,-0.006129,0.000645
0.472000,0.015752,0.016066,-0.006178,-0.015447,0.001463,0.038170,0.000818,0.000613,0.000581,-0.004310,-0.006120,0.000874
0.477000,0.015753,0.016080,-0.006178,-0.015447,0.001463,0.038170,0.000833,0.000623,0.000592,-0.004387,-0.006112,0.001065
0.482000,0.000131,0.005912,-0.000191,-0.015446,-0.059329,0.038175,0.000848,0.000633,0.000604,-0.004464,-0.006409,0.001256
0.486000,0.000091,0.005923,-0.000191,-0.015446,-0.059329,0.038175,0.000861,0.000642,0.000614,-0.004526,-0.006646,0.001409
0.491000,0.000040,0.005936,-0.000191,-0.015446,-0.059329,0.038175,0.000876,0.000653,0.000625,-0.004603,-0.006943,0.001599
0.496000,-0.000011,0.005949,-0.000191,-0.015446,-0.059329,0.038175,0.000892,0.000664,0.000637,-0.004681,-0.007240,0.001790
0.501000,0.002386,-0.012003,0.003405,-0.015448,0.001463,0.038170,0.000907,0.000675,0.000649,-0.004758,-0.007232,0.001981
0.506000,0.002387,-0.011990,0.003405,-0.015448,0.001463,0.038170,0.000923,0.000685,0.000661,-0.004835,-0.007225,0.002172
0.511000,0.002388,-0.011976,0.003405,-0.015448,0.001463,0.038170,0.000939,0.000695,0.000673,-0.004912,-0.007218,0.002363
0.517000,0.002390,-0.011961,0.003405,-0.015448,0.001463,0.038170,0.000958,0.000707,0.000687,-0.005005,-0.007209,0.002592
0.521000,0.016124,0.004818,-0.007974,-0.015437,-0.059334,-0.022616,0.000970,0.000715,0.000697,-0.005067,-0.007446,0.002501
0.526000,0.016073,0.004831,-0.007974,-0.015437,-0.059334,-0.022616,0.000987,0.000725,0.000709,-0.005144,-0.007743,0.002388
0.530000,0.016033,0.004842,-0.007974,-0.015437,-0.059334,-0.022616,0.001000,0.000733,0.000718,-0.005206,-0.007980,0.002298
0.535000,0.015982,0.004855,-0.007974,-0.015437,-0.059334,-0.022616,0.001017,0.000743,0.000730,-0.005283,-0.008277,0.002185
0.541000,0.011790,0.016848,-0.001987,-0.015439,0.001457,-0.022622,0.001038,0.000756,0.000743,-0.005376,-0.008268,0.002049
0.545000,0.011791,0.016859,-0.001987,-0.015439,0.001457,-0.022622,0.001052,0.000765,0.000752,-0.005437,-0.008262,0.001959
0.550000,0.011792,0.016872,-0.001987,-0.015439,0.001457,-0.022622,0.001070,0.000776,0.000763,-0.005515,-0.008255,0.001845
0.556000,0.022635,0.020482,0.004003,-0.015450,0.062254,0.038164,0.001092,0.000790,0.000777,-0.005607,-0.007882,0.002074
0.561000,0.022688,0.020495,0.004003,-0.015450,0.062254,0.038164,0.001111,0.000802,0.000788,-0.005684,-0.007570,0.002265
0.565000,0.022731,0.020506,0.004003,-0.015450,0.062254,0.038164,0.001127,0.000812,0.000798,-0.005746,-0.007321,0.002418
0.571000,0.022795,0.020522,0.004003,-0.015450,0.062254,0.038164,0.001151,0.000828,0.000812,-0.005839,-0.006948,0.002647
0.576000,0.011419,-0.014746,0.006400,-0.076231,0.001454,-0.022629,0.001172,0.000842,0.000823,-0.006220,-0.006941,0.002534
0.581000,0.011420,-0.014681,0.006401,-0.076231,0.001454,-0.022629,0.001193,0.000855,0.000835,-0.006601,-0.006933,0.002421
0.586000,0.011421,-0.014615,0.006401,-0.076231,0.001454,-0.022629,0.001214,0.000868,0.000847,-0.006982,-0.006926,0.002307
0.590000,0.011422,-0.014563,0.006401,-0.076231,0.001454,-0.022629,0.001231,0.000878,0.000857,-0.007287,-0.006920,0.002217
0.595000,0.021603,0.014794,0.002805,-0.015447,0.001464,0.038170,0.001253,0.000890,0.000869,-0.007365,-0.006913,0.002408
0.600000,0.021605,0.014808,0.002805,-0.015447,0.001464,0.038170,0.001275,0.000903,0.000882,-0.007442,-0.006906,0.002599
0.605000,0.021606,0.014821,0.002805,-0.015447,0.001464,0.038170,0.001298,0.000916,0.000894,-0.007519,-0.006898,0.002790
0.610000,0.021607,0.014834,0.002805,-0.015447,0.001464,0.038170,0.001322,0.000929,0.000907,-0.007596,-0.006891,0.002980
0.615000,0.008436,-0.012104,-0.012764,-0.015440,0.001456,-0.022622,0.001346,0.000943,0.000919,-0.007674,-0.006884,0.002867
0.619000,0.008437,-0.012094,-0.012764,-0.015440,0.001456,-0.022622,0.001365,0.000954,0.000929,-0.007735,-0.006878,0.002777
0.624000,0.008439,-0.012080,-0.012764,-0.015440,0.001456,-0.022622,0.001389,0.000967,0.000941,-0.007812,-0.006871,0.002664
0.629000,0.018019,0.021471,-0.003784,-0.015447,0.001464,0.038170,0.001414,0.000980,0.000952,-0.007890,-0.006863,0.002855
0.634000,0.018020,0.021484,-0.003785,-0.015447,0.001464,0.038170,0.001439,0.000993,0.000964,-0.007967,-0.006856,0.003045
0.639000,0.018021,0.021497,-0.003785,-0.015447,0.001464,0.038170,0.001464,0.001008,0.000975,-0.008044,-0.006849,0.003236
0.644000,0.018023,0.021511,-0.003785,-0.015447,0.001464,0.038170,0.001490,0.001022,0.000986,-0.008121,-0.006841,0.003427
0.649000,0.003052,-0.000633,0.007595,-0.015433,0.001447,-0.083413,0.001516,0.001037,0.000998,-0.008199,-0.006834,0.003010
0.654000,0.003053,-0.000620,0.007595,-0.015433,0.001447,-0.083413,0.001542,0.001052,0.001009,-0.008276,-0.006827,0.002593
0.658000,0.003054,-0.000610,0.007595,-0.015433,0.001447,-0.083413,0.001563,0.001064,0.001019,-0.008337,-0.006821,0.002259
0.663000,0.003056,-0.000596,0.007595,-0.015433,0.001447,-0.083413,0.001590,0.001079,0.001031,-0.008415,-0.006814,0.001842
0.668000,0.006651,0.006004,0.001606,-0.015440,0.001456,-0.022622,0.001616,0.001094,0.001043,-0.008492,-0.006806,0.001729
0.674000,0.006652,0.006019,0.001606,-0.015440,0.001456,-0.022622,0.001648,0.001113,0.001057,-0.008585,-0.006798,0.001593
0.679000,0.006653,0.006033,0.001606,-0.015440,0.001456,-0.022622,0.001675,0.001128,0.001069,-0.008662,-0.006790,0.001480
0.684000,0.006655,0.006046,0.001606,-0.015440,0.001456,-0.022622,0.001702,0.001143,0.001081,-0.008739,-0.006783,0.001367
0.689000,0.007851,0.003068,0.021369,-0.015447,0.001465,0.038170,0.001729,0.001159,0.001094,-0.008816,-0.006776,0.001558
0.693000,0.007852,0.003079,0.021369,-0.015447,0.001465,0.038170,0.001751,0.001172,0.001104,-0.008878,-0.006770,0.001711
0.698000,0.007853,0.003092,0.021369,-0.015447,0.001465,0.038170,0.001779,0.001187,0.001118,-0.008955,-0.006763,0.001902
0.703000,0.007855,0.003105,0.021369,-0.015447,0.001465,0.038170,0.001807,0.001203,0.001132,-0.009032,-0.006755,0.002092
0.708000,-0.010808,-0.006470,-0.012767,-0.015443,-0.120117,0.038189,0.001834,0.001219,0.001146,-0.009110,-0.007356,0.002283
0.713000,-0.010911,-0.006456,-0.012767,-0.015443,-0.120117,0.038189,0.001862,0.001235,0.001159,-0.009187,-0.007956,0.002474
0.717000,-0.010993,-0.006446,-0.012767,-0.015443,-0.120117,0.038189,0.001884,0.001247,0.001170,-0.009249,-0.008437,0.002627
0.722000,-0.011096,-0.006433,-0.012767,-0.015443,-0.120117,0.038189,0.001911,0.001262,0.001183,-0.009326,-0.009038,0.002818
0.726000,0.003276,0.018133,-0.005583,-0.015439,0.001455,-0.022622,0.001932,0.001275,0.001194,-0.009388,-0.009032,0.002727
0.731000,0.003277,0.018146,-0.005583,-0.015439,0.001455,-0.022622,0.001959,0.001291,0.001206,-0.009465,-0.009024,0.002614
0.736000,0.003278,0.018160,-0.005583,-0.015439,0.001455,-0.022622,0.001986,0.001307,0.001219,-0.009542,-0.009017,0.002501
0.741000,0.003279,0.018173,-0.005583,-0.015439,0.001455,-0.022622,0.002013,0.001324,0.001232,-0.009619,-0.009010,0.002388
0.746000,0.000830,-0.011206,0.022569,0.045355,-0.059333,-0.022602,0.002040,0.001340,0.001244,-0.009392,-0.009307,0.002275
0.751000,0.000779,-0.011245,0.022569,0.045355,-0.059333,-0.022602,0.002068,0.001357,0.001258,-0.009166,-0.009603,0.002162
0.756000,0.000728,-0.011284,0.022569,0.045355,-0.059333,-0.022602,0.002095,0.001373,0.001272,-0.008939,-0.009900,0.002049
0.761000,0.016252,-0.016664,-0.001982,-0.015447,-0.059326,0.038178,0.002122,0.001389,0.001286,-0.009016,-0.010197,0.002240
0.765000,0.016211,-0.016653,-0.001982,-0.015447,-0.059326,0.038178,0.002144,0.001402,0.001297,-0.009078,-0.010434,0.002393
0.770000,0.016161,-0.016640,-0.001981,-0.015447,-0.059326,0.038178,0.002172,0.001417,0.001311,-0.009155,-0.010730,0.002584
0.776000,0.016100,-0.016624,-0.001981,-0.015447,-0.059326,0.038178,0.002207,0.001435,0.001328,-0.009248,-0.011086,0.002813
0.781000,0.004069,0.008542,0.004601,-0.015435,-0.059336,-0.022613,0.002236,0.001449,0.001342,-0.009325,-0.011383,0.002700
0.786000,0.004018,0.008555,0.004601,-0.015435,-0.059336,-0.022613,0.002265,0.001464,0.001356,-0.009402,-0.011680,0.002587
0.790000,0.003978,0.008566,0.004601,-0.015435,-0.059336,-0.022613,0.002288,0.001476,0.001367,-0.009464,-0.011917,0.002496
0.795000,0.003927,0.008579,0.004601,-0.015435,-0.059336,-0.022613,0.002317,0.001491,0.001382,-0.009541,-0.012214,0.002383
0.799000,-0.003257,0.005594,-0.001390,-0.015425,0.001445,-0.083414,0.002340,0.001503,0.001393,-0.009603,-0.012208,0.002049
0.804000,-0.003256,0.005607,-0.001390,-0.015425,0.001445,-0.083414,0.002369,0.001519,0.001407,-0.009680,-0.012201,0.001632
0.809000,-0.003254,0.005621,-0.001390,-0.015425,0.001445,-0.083414,0.002398,0.001534,0.001422,-0.009757,-0.012194,0.001215
0.814000,-0.003253,0.005634,-0.001390,-0.015425,0.001445,-0.083414,0.002427,0.001550,0.001436,-0.009834,-0.012186,0.000798
0.818000,0.040465,-0.009327,-0.001378,-0.015438,0.001456,-0.022623,0.002451,0.001563,0.001447,-0.009896,-0.012180,0.000708
0.823000,0.040466,-0.009313,-0.001378,-0.015438,0.001456,-0.022623,0.002481,0.001578,0.001462,-0.009973,-0.012173,0.000595
0.829000,0.040468,-0.009298,-0.001377,-0.015438,0.001456,-0.022623,0.002519,0.001597,0.001479,-0.010066,-0.012164,0.000459
0.833000,0.040469,-0.009287,-0.001377,-0.015438,0.001456,-0.022623,0.002544,0.001609,0.001490,-0.010127,-0.012159,0.000368
0.839000,0.011728,0.014618,-0.018156,0.045340,0.001467,0.038181,0.002584,0.001627,0.001507,-0.009855,-0.012150,0.000597
0.844000,0.011729,0.014579,-0.018156,0.045340,0.001467,0.038181,0.002617,0.001642,0.001520,-0.009629,-0.012143,0.000788
0.849000,0.011731,0.014540,-0.018156,0.045340,0.001467,0.038181,0.002651,0.001658,0.001533,-0.009402,-0.012135,0.000979
0.854000,0.002797,0.000132,0.002206,0.045352,0.062248,-0.022620,0.002684,0.001675,0.001546,-0.009175,-0.011824,0.000866
0.859000,0.002850,0.000093,0.002206,0.045352,0.062248,-0.022620,0.002718,0.001691,0.001558,-0.008948,-0.011513,0.000753
0.863000,0.002893,0.000062,0.002206,0.045352,0.062248,-0.022620,0.002745,0.001704,0.001569,-0.008767,-0.011264,0.000663
0.869000,0.002957,0.000015,0.002206,0.045352,0.062248,-0.022620,0.002786,0.001723,0.001584,-0.008495,-0.010890,0.000527
0.874000,0.008346,-0.004162,0.012388,-0.015438,0.001456,-0.022623,0.002820,0.001739,0.001597,-0.008572,-0.010883,0.000414
0.878000,0.008347,-0.004151,0.012388,-0.015438,0.001456,-0.022623,0.002847,0.001752,0.001608,-0.008634,-0.010877,0.000323
0.883000,0.008348,-0.004138,0.012388,-0.015438,0.001456,-0.022623,0.002882,0.001768,0.001621,-0.008711,-0.010870,0.000210
0.888000,0.008349,-0.004125,0.012388,-0.015438,0.001456,-0.022623,0.002916,0.001783,0.001635,-0.008788,-0.010863,0.000097
0.893000,0.004760,0.000678,0.001607,-0.015438,0.001456,-0.022623,0.002951,0.001799,0.001649,-0.008865,-0.010855,-0.000016
0.898000,0.004761,0.000691,0.001607,-0.015438,0.001456,-0.022623,0.002986,0.001815,0.001663,-0.008943,-0.010848,-0.000129
0.902000,0.004762,0.000701,0.001607,-0.015438,0.001456,-0.022623,0.003014,0.001827,0.001675,-0.009004,-0.010842,-0.000220
0.907000,0.004763,0.000715,0.001607,-0.015438,0.001456,-0.022623,0.003049,0.001843,0.001689,-0.009082,-0.010835,-0.000333
0.911000,0.017341,-0.004108,-0.001384,0.045353,0.001456,-0.022611,0.003078,0.001856,0.001700,-0.008900,-0.010829,-0.000423
0.917000,0.017342,-0.004155,-0.001384,0.045353,0.001456,-0.022611,0.003121,0.001875,0.001717,-0.008628,-0.010820,-0.000559
0.922000,0.017343,-0.004193,-0.001384,0.045353,0.001456,-0.022611,0.003157,0.001890,0.001731,-0.008401,-0.010813,-0.000672
0.927000,0.017345,-0.004232,-0.001384,0.045353,0.001456,-0.022611,0.003194,0.001906,0.001746,-0.008175,-0.010806,-0.000785
0.932000,0.028126,-0.007865,-0.004376,0.045341,0.001465,0.038180,0.003231,0.001921,0.001760,-0.007948,-0.010798,-0.000594
0.937000,0.028127,-0.007903,-0.004376,0.045341,0.001465,0.038180,0.003269,0.001936,0.001774,-0.007721,-0.010791,-0.000403
0.941000,0.028128,-0.007934,-0.004376,0.045341,0.001465,0.038180,0.003300,0.001948,0.001785,-0.007540,-0.010785,-0.000251
0.945000,0.028129,-0.007965,-0.004376,0.045341,0.001465,0.038180,0.003331,0.001960,0.001796,-0.007358,-0.010779,-0.000098
0.950000,0.022739,0.011812,0.005801,-0.015438,0.001457,-0.022623,0.003371,0.001974,0.001809,-0.007436,-0.010772,-0.000211
0.955000,0.022740,0.011825,0.005801,-0.015438,0.001457,-0.022623,0.003411,0.001990,0.001823,-0.007513,-0.010765,-0.000324
0.960000,0.022742,0.011838,0.005801,-0.015438,0.001457,-0.022623,0.003452,0.002005,0.001837,-0.007590,-0.010758,-0.000437
0.965000,0.022743,0.011851,0.005801,-0.015438,0.001457,-0.022623,0.003494,0.002021,0.001852,-0.007667,-0.010750,-0.000550
0.970000,0.017353,-0.000112,0.009395,-0.015450,0.001465,0.038169,0.003535,0.002036,0.001866,-0.007744,-0.010743,-0.000359
0.975000,0.017355,-0.000099,0.009395,-0.015450,0.001465,0.038169,0.003578,0.002052,0.001881,-0.007822,-0.010736,-0.000169
0.981000,0.017356,-0.000083,0.009395,-0.015450,0.001465,0.038169,0.003629,0.002071,0.001898,-0.007914,-0.010727,0.000060
0.985000,-0.010792,0.008314,0.023162,-0.015450,0.001465,0.038169,0.003664,0.002084,0.001911,-0.007976,-0.010721,0.000213
